carto_id;NOM_DISPOSITIF;ADRESSE;CODE_POSTAL;VILLE;COM_CODE;COM_NOM;EPCI_CORRE;ADRESSE_COMPLETE;TYPE_STRUCTURE;HORAIRES;INFOS;N_TEL;MAIL;WEBSITE;SERVICES;ACCES;lat;lon;;;;
carto_id_314;Aidant Connect / Commune de Mamirolle;1, place de la Mairie 25 620 Mamirolle;25620;Mamirolle;25364;Mamirolle;CA du Grand Besancon;1, place de la Mairie 25 620 Mamirolle;aidant_connect : Aidant Connect;;Aidant Connect;;;;;;47,167718;6,148362;1, place de la Mairie;1, place de la Mairie 25 620 Mamirolle;Mamirolle;25620
carto_id_315;Aidant Connect / Infotutos, Les tuteurs informatiques;34, Grande Rue 25 520 Arc-sous-Cicon;25520;Arc-Sous-Cicon;25025;Arc-sous-Cicon;CC de Montbenoît;34, Grande Rue 25 520 Arc-sous-Cicon;aidant_connect : Aidant Connect;;Aidant Connect;;;;;;47,052076;6,381829;34, Grande Rue;34, Grande Rue 25 520 Arc-sous-Cicon;Arc-sous-Cicon;25520
carto_id_316;Aidant Connect / Tybot.fr;4, rue du Roussillon 25 000 Besançon;25000;Besancon;25056;Besançon;CA du Grand Besancon;4, rue du Roussillon 25 000 Besançon;aidant_connect : Aidant Connect;;Aidant Connect;;;http://www.tybot.fr;;;47,240126;6,00423;4, rue du Roussillo;4, rue du Roussillon 25 000 Besançon;Besançon;25000
carto_id_317;Aidant Connect / Sous-Préfecture de Montbéliard;43, avenue du Maréchal Joffre 25300 Pontarlier;25300;Pontarlier;25462;Pontarlier;CC du Grand Pontarlier;43, avenue du Maréchal Joffre 25200 Pontarlier;aidant_connect : Aidant Connect;;Aidant Connect;;;;;;46,904045;6,353975;43, avenue du Maréchal Joffre;43, avenue du Maréchal Joffre 25300 Pontarlier;Pontarlier;25300
carto_id_318;Aidant Connect / Pôle Multimédia de Sochaux;6, rue de la Poste 25600 Sochaux;25600;Sochaux;25547;Sochaux;CA Pays de Montbéliard Agglomération;6, rue de la Poste 25600 Sochaux;aidant_connect : Aidant Connect;;Aidant Connect;;;;;;47,512499;6,830669;6, rue de la Poste;6, rue de la Poste 25600 Sochaux;Sochaux;25600
carto_id_319;Aidant Connect / MSAP L'Isle-sur-le-Doubs;10 rue des Prés Verts, 25250 L'Isle-sur-le-Doubs;25250;L'Isle-sur-le-Doubs;25315;L'Isle-sur-le-Doubs;CC des Deux Vallées Vertes;10 rue des Prés Verts, 25250 L'Isle-sur-le-Doubs;aidant_connect : Aidant Connect;;Aidant Connect;03 81 92 99 91;contact@cc2vv.fr;;;;47,447412;6,589132;10 rue des Prés Verts;10 rue des Prés Verts, 25250 L'Isle-sur-le-Doubs;L'Isle-sur-le-Doubs;25250
carto_id_320;Aidant Connect / Saint Vit Informatique;1b, rue du Four 25410 Saint-Vit;25410;Saint-Vit;25527;Saint-Vit;CA du Grand Besancon;1b, rue du Four 25410 Saint-Vit;aidant_connect : Aidant Connect;;Aidant Connect;03 81 87 40 46;;;;;47,180416;5,8102;1b, rue du Four;1b, rue du Four 25410 Saint-Vit;Saint-Vit;25410
carto_id_321;CCAS de la commune de Montpereux / Aidant Connect;1, rue du comice 25160 Montperreux;25160;Montperreux;25405;Montperreux;CC  des Lacs et Montagnes du Haut-Doubs;1, rue du comice 25160 Montperreux;aidant_connect : Aidant Connect;;Aidant Connect;;;;;;46,825711;6,341622;1, rue du comice;1, rue du comice 25160 Montperreux;Montperreux;25160
carto_id_322;Commune de Merey-Vieilley / Aidant Connect;5, rue des Fontaines-Lavoirs 25870 Merey-Vieilley ;25870;Merey-Vieilley;25376;Meyrey-Vieilley;CA du Grand Besancon;5, rue des Fontaines-Lavoirs 25870 Merey-Vieilley;aidant_connect : Aidant Connect;;Aidant Connect;;;;;;47,333066;6,062387;5, rue des Fontaines-Lavoirs;5, rue des Fontaines-Lavoirs 25870 Merey-Vieilley ;Merey-Vieilley;25870
carto_id_323;Commune de Thoraise / Aidant Connect;1, rue de la Surotte, 25320 Thoraise;25320;Thoraise;25561;Thoraise;CA du Grand Besancon;1, rue de la Surotte, 25320 Thoraise;aidant_connect : Aidant Connect;;Aidant Connect;;;;;;47,174535;5,902446;1, rue de la Surotte;1, rue de la Surotte, 25320 Thoraise;Thoraise;25320
carto_id_324;Aidant Connect / Commune de Vandoncourt;2, rue des Damas 25230 Vandoncourt;25230;Vandoncourt;25586;Vandoncourt;CA Pays de Montbéliard Agglomération;2, rue des Damas 25230 Vandoncourt;aidant_connect : Aidant Connect;;Aidant Connect;;;;;;47,466919;6,902588;2, rue des Damas;2, rue des Damas 25230 Vandoncourt;Vandoncourt;25230
carto_id_325;Aidant Connect / Digifab;4, avenue du Parc 25000 Besançon;25000;Besançon;25056;Besançon;CA du Grand Besancon;4, avenue du Parc 25000 Besançon;aidant_connect : Aidant Connect;;Aidant Connect;;;;;;47,218147;5,972234;4, avenue du Parc;4, avenue du Parc 25000 Besançon;Besançon;25000
carto_id_326;Aidant Connect / Eliad;41, rue Thomas Edison 25000 Besançon;25000;Besançon;25056;Besançon;CA du Grand Besancon;41, rue Thomas Edison 25000 Besançon;aidant_connect : Aidant Connect;;Aidant Connect;;;;;;47,22979;5,968284;41, rue Thomas Edison;41, rue Thomas Edison 25000 Besançon;Besançon;25000
carto_id_327;Aidant Connect / Espace Public Numérique de la Ville de Grand-Charmont;5 rue de Sochaux 25200 Grand-Charmont;25200;Grand-Charmont;25284;Grand-Charmont;CA Pays de Montbéliard Agglomération;5 rue de Sochaux 25200 Grand-Charmont;aidant_connect : Aidant Connect;;Aidant Connect;;;;;;47,526567;6,826996;5 rue de Sochaux;5 rue de Sochaux 25200 Grand-Charmont;Grand-Charmont;25200
carto_id_328;Aidant Connect / France Service Montbéliard;4, avenue Léon Blum 25200 Montbéliard;25200;Montbéliard;25388;Montbéliard;CA du Grand Besancon;4, avenue Léon Blum 25200 Montbéliard;aidant_connect : Aidant Connect;;Aidant Connect;;;;;;47,498361;6,801605;4, avenue Léon Blum;4, avenue Léon Blum 25200 Montbéliard;Montbéliard;25200
carto_id_329;Aidant Connect / France Service Amancey;13, rue du Four 25330 Amancey;25330;Amancey;25015;Amancey;CC Loue-Lison;13, rue du Four 25330 Amancey;aidant_connect : Aidant Connect;;Aidant Connect;03 81 86 79 80;;null;;;47,038594;6,070686;13, rue du Four;13, rue du Four 25330 Amancey;Amancey;25330
carto_id_330;Aidant Connect / France Services Baume les Dames;3, Place de la République 25110 Baume-Les-Dames;25110;Baume-Les-Dames;25047;Baume-les-Dames;CC du Doubs Baumois;3, Place de la République 25110 Baume-Les-Dames;aidant_connect : Aidant Connect;;Aidant Connect;;;;;;47,352752;6,361813;3, Place de la République;3, Place de la République 25110 Baume-Les-Dames;Baume-Les-Dames;25110
carto_id_331;Aidant Connect / France Services du Bassin de Saint-Vit;3, Place de la Mairie 25410 Saint-Vit;25410;Saint-Vit;25527;Saint-Vit;CA du Grand Besancon;3, Place de la Mairie 25410 Saint-Vit;aidant_connect : Aidant Connect;;Aidant Connect;;;;;;47,180969;5,809943;3, Place de la Mairie;3, Place de la Mairie 25410 Saint-Vit;Saint-Vit;25410
carto_id_332;Aidant Connect / France Services Baume les Dames;3, Place de la République 25110 Baumes-Les-Dames;25110;Baumes-Les-Dames;25047;Baume-les-Dames;CC du Doubs Baumois;3, Place de la République 25110 Baumes-Les-Dames;aidant_connect : Aidant Connect;;Aidant Connect;;;;;;47,352752;6,361727;3, Place de la République ;3, Place de la République 25110 Baumes-Les-Dames;Baumes-Les-Dames;25110
carto_id_333;Aidant Connect / France Service du Russey;17 avenue de Lattre de Tassigny 25210 Le Russey;25210;Le Russey;25512;Le Russey;CC du Plateau de Russey;17 avenue de Lattre de Tassigny 25210 Le Russey;aidant_connect : Aidant Connect;;Aidant Connect;09 82 81 55 10;;;;;47,162141;6,727939;17 avenue de Lattre de Tassigny;17 avenue de Lattre de Tassigny 25210 Le Russey;Le Russey;25210
carto_id_334;Aidant Connect / France Service Gilley;28, Avenue De Lattre 25650 Gilley;25650;Gilley;25271;Gilley;CC de Montbenoît;28, Avenue De Lattre 25650 Gilley;aidant_connect : Aidant Connect;null;Aidant Connect;03 81 43 66 42;;;;;47,04762;6,485366;28, Avenue De Lattre ;28, Avenue De Lattre 25650 Gilley;Gilley;25650
carto_id_335;Aidant Connect / France Service Morteau;2, Place de l'Hôtel de Ville 25500 Morteau;25500;Morteau;25411;Morteau;CC du Val de Morteau;2, Place de l'Hôtel de Ville 25500 Morteau;aidant_connect : Aidant Connect;;Aidant Connect;03 81 68 56 96;;;;;47,057282;6,604055;2, Place de l'Hôtel de Ville;2, Place de l'Hôtel de Ville 25500 Morteau;Morteau;25500
carto_id_336;Aidant Connect / France Service Ornans;32, Rue Jacques Gervais 25290 Ornans;25290;Ornans;25434;Ornans;CC Loue-Lison;32, Rue Jacques Gervais 25290 Ornans;aidant_connect : Aidant Connect;null;Aidant Connect;03 70 88 96 70;;;;;47,103074;6,152121;32, Rue Jacques Gervais;32, Rue Jacques Gervais 25290 Ornans;Ornans;25290
carto_id_337;Aidant Connect / France Service Rougemont;4, Place du Marché 25680 Rougemont;25680;Rougemont;25505;Rougemont;CC des Deux Vallées Vertes;4, Place du Marché 25680 Rougemont;aidant_connect : Aidant Connect;;Aidant Connect;03 81 86 02 63;;;;;47,4798;6,354649;4 Pl. du Marché;4, Place du Marché 25680 Rougemont;Rougemont;25680
carto_id_338;Aidant Connect / France Service Sancey Belleherbe;14, Rue De Lattre De Tassigny 25430 Sancey;25430;Sancey;25529;Sancey;CC du Pays de Sancey-Belleherbe;14, Rue De Lattre De Tassigny 25430 Sancey;aidant_connect : Aidant Connect;;Aidant Connect;03 81 86 12 81;;;;;47,303322;6,591106;14, Rue De Lattre De Tassigny;14, Rue De Lattre De Tassigny 25430 Sancey;Sancey;25430
carto_id_339;Aidant Connect / Fripvie;23, rue de Gascogne 25200 Grand-Charmont;25200;Grand-Charmont;25284;Grand-Charmont;CA Pays de Montbéliard Agglomération;23, rue de Gascogne 25200 Grand-Charmont;aidant_connect : Aidant Connect;null;Aidant Connect;;epn-pij@grand-charmont.com;;;;47,533308;6,818069;23, rue de Gascogne;23, rue de Gascogne 25200 Grand-Charmont;Grand-Charmont;25200
carto_id_340;Aidant Connect / Info - Tuto, les tuteurs informatique;34, Grande Rue 25520 Arc-sous-Cicon;25220;Arc-sous-Cicon;25025;Arc-sous-Cicon;CC de Montbenoît;34, Grande Rue 25520 Arc-sous-Cicon;aidant_connect : Aidant Connect;;Aidant Connect;;;;;;47,051959;6,381819;34, Grande Rue;34, Grande Rue 25520 Arc-sous-Cicon;Arc-sous-Cicon;25520
carto_id_341;Aidant Connect / Mairie d'Avanne-Aveney;9, rue de l'Eglise 25720 Avanne-Aveney;25720;Avanne-Aveney;25036;Avanne-Aveney;CA du Grand Besancon;9, rue de l'Eglise 25720 Avanne-Aveney;aidant_connect : Aidant Connect;null;Aidant Connect;;mairie@avanne-aveney.com;;;;47,20236;5,964359;9, rue de l'Eglise;9, rue de l'Eglise 25720 Avanne-Aveney;Avanne-Aveney;25720
carto_id_342;Aidant Connect / Mairie de Bonnay;2, Rue du Château 25870 Bonnay;25870;Bonnay;25073;Bonnay;CA du Grand Besancon;2, Rue du Château 25870 Bonnay;aidant_connect : Aidant Connect;;Aidant Connect;;;;;;47,33441;6,051742;2, Rue du Château;2, Rue du Château 25870 Bonnay;Bonnay;25870
carto_id_343;Aidant Connect / Mairie de Chaffois;Rue de l'Eglise 25300 Chaffois;25300;Chaffois;25110;Chaffois;CC du Grand Pontarlier;Rue de l'Eglise 25300 Chaffois;aidant_connect : Aidant Connect;null;Aidant Connect;;;;;;46,91536;6,269382;Rue de l'Eglise;Rue de l'Eglise 25300 Chaffois;Chaffois;25300
carto_id_344;Aidant Connect / Maire de Gennes;1, Rue de Lavoir 25660 Gennes;25660;Gennes;25267;Gennes;CA du Grand Besancon;1, Rue de Lavoir 25660 Gennes;aidant_connect : Aidant Connect;;Aidant Connect;;;;;;47,244884;6,123141;1, Rue de Lavoir ;1, Rue de Lavoir 25660 Gennes;Gennes;25660
carto_id_345;Aidant Connect / Mairie de la Cluse et Mijoux;15, LD Le Frambourg 25300 La Cluse-et-Mijoux;25300;La Cluse-et-Mijoux;25157;La Cluse-et-Mijoux;CC du Grand Pontarlier;15, LD Le Frambourg 25300 La Cluse-et-Mijoux;aidant_connect : Aidant Connect;null;Aidant Connect;;;;;;46,872466;6,380335;15, LD Le Frambourg ;15, LD Le Frambourg 25300 La Cluse-et-Mijoux;La Cluse-et-Mijoux;25300
carto_id_346;Aidant Connect / Mairie de Pouligney-Lusans;8, Place de la Fontaine 25640 Pouligney-Lusans;25640;Pouligney-Lusans;25468;Pouligney-Lusans;CC du Doubs Baumois;;aidant_connect : Aidant Connect;;Aidant Connect;;;;;;47,328573;6,20485;8, Place de la Fontaine;8, Place de la Fontaine 25640 Pouligney-Lusans;Pouligney-Lusans;25640
carto_id_347;Aidant Connect / France Service Quingey;4, Lotissement Les Rives de la Loue 25440 Quingey;25440;Quingey;25475;Quingey;CC Loue-Lison;4, Lotissement Les Rives de la Loue 25440 Quingey;aidant_connect : Aidant Connect;null;Aidant Connect;03 70 88 50 10;;;;;47,102026;5,882978;4, Lotissement Les Rives de la Loue;4, Lotissement Les Rives de la Loue 25440 Quingey;Quingey;25440
carto_id_348;Aidant Connect / Mairie de Vernierfontaine;24, Place Fontana 25580 Vernierfontaine;25580;Vernierfontaine;25605;Vernierfontaine;CC du Grand Pontarlier;24, Place Fontana 25580 Vernierfontaine;aidant_connect : Aidant Connect;n;Aidant Connect;;;;;;47,108109;6,299012;24, Place Fontana;24, Place Fontana 25580 Vernierfontaine;Vernierfontaine;25580
carto_id_349;Aidant Connect / Mairie d'Ornans;26, Rue Pierre Vernier 25290 Ornans;25290;Ornans;25434;Ornans;CC Loue-Lison;26, Rue Pierre Vernier 25290 Ornans;aidant_connect : Aidant Connect;;Aidant Connect;;ornans@france-services.gouv.fr;;;;47,10611;6,147087;26, Rue Pierre Vernier;26, Rue Pierre Vernier 25290 Ornans;Ornans;25290
carto_id_350;Aidant Connect / Maison de Quartier Grette-Butte;31 bis, Rue Brulard 25000 Besançon;25000;Besançon;25056;Besançon;CA du Grand Besancon;31 bis, Rue Brulard 25000 Besançon;aidant_connect : Aidant Connect;;Aidant Connect;;;;;;47,227986;6,005334;31 bis, Rue Brulard;31 bis, Rue Brulard 25000 Besançon;Besançon;25000
carto_id_351;Aidant Connect /  Maison des Jeunes et de la Culture de Besançon;67E, Rue de Chalezeule 25000 Besançon;25000;Besançon;25056;Besançon;CA du Grand Besancon;67E, Rue de Chalezeule 25000 Besançon;aidant_connect : Aidant Connect;;Aidant Connect;;;;;;47,24973;6,053363;67E, Rue de Chalezeule;67E, Rue de Chalezeule 25000 Besançon;Besançon;25000
carto_id_352;Aidant Connect / Maison des Séniors de Besançon;8, Rue Pasteur 25000 Besançon;25000;Besançon;25056;Besançon;CA du Grand Besancon;8, Rue Pasteur 25000 Besançon;aidant_connect : Aidant Connect;;Aidant Connect;;;;;;47,238245;6,021376;8, Rue Pasteur;8, Rue Pasteur 25000 Besançon;Besançon;25000
carto_id_353;Aidant Connect / France Service Valdahon;5, Place de Général de Gaulle 25800 Valdahon;null;Valdahon;25578;Valdahon;CC des Portes du Haut-Doubs;5, Place de Général de Gaulle 25800 Valdahon;aidant_connect : Aidant Connect;;Aidant Connect;03 81 26 04 10;mds@valdahon.com;;;;47,148351;6,344236;5, Place de Général de Gaulle ;5, Place de Général de Gaulle 25800 Valdahon;Valdahon;25800
carto_id_354;Aidant Connect / Maison France Service de Mouthe;1, Grande Rue 25240 Mouthe;25240;Mouthe;25413;Mouthe;CC des Lacs et Montagnes du Haut-Doubs;1, Grande Rue 25240 Mouthe;aidant_connect : Aidant Connect;;Aidant Connect;09 82 81 55 46;;;;;46,710563;6,192788;1, Grande Rue;1, Grande Rue 25240 Mouthe;Mouthe;25240
carto_id_355;Aidant Connect / Maison France Services Marchaux-Chaudefontaine;31, Grande Rue, 25640 Marchaux-Chaudefontaine;25640;Marchaux-Chaudefontaine;25368;Marchaux-Chaudefontaine;CA du Grand Besancon;31, Grande Rue, 25640 Marchaux-Chaudefontaine;aidant_connect : Aidant Connect;;Aidant Connect;03 81 62 52 54;;;;;47,323487;6,134551;31, Grande Rue;31, Grande Rue, 25640 Marchaux-Chaudefontaine;Marchaux-Chaudefontaine;25640
carto_id_356;Aidant  Connect / Médiathèque Jean Moulin Ecole-Valentin;2, Rue de Franche-Comté, 25480 Ecole-Valentin;25480;Ecole-Valentin;25480;Ecole-Valentin;CA du Grand Besancon;2, Rue de Franche-Comté, 25480 Ecole-Valentin;aidant_connect : Aidant Connect;;Aidant Connect;03 81 99 87 84;;;;;47,276252;5,991043;Ecole-Valentin;2, Rue de Franche-Comté, 25480 Ecole-Valentin;Ecole-Valentin;25480
carto_id_357;Aidant Connect / Médiathèque Pierre Bayle Besançon;27, Rue de la République, 25000 Besançon;25000;Besançon;25056;Besançon;CA du Grand Besancon;27, Rue de la République, 25000 Besançon;aidant_connect : Aidant Connect;;Aidant Connect;;;;;;47,240384;6,026991;27, Rue de la République;27, Rue de la République, 25000 Besançon;Besançon;25000
carto_id_358;Aidant Connect / Centre Social de la Petite Hollande;1A, Rue Claude Debussy 25200 Montbéliard;25200;Montbéliard;25200;Montbéliard;CA Pays de Montbéliard Agglomération;1A, Rue Claude Debussy 25200 Montbéliard;aidant_connect : Aidant Connect;;Aidant Connect;;;;;;47,49948;6,795386;1A, Rue Claude Debussy;1A, Rue Claude Debussy 25200 Montbéliard;1A, Rue Claude Debussy;25200
carto_id_359;Aidant Connect / Préfecture du Doubs;8B, Rue Charles Nodier 25000 Besançon;25000;Besançon;25056;Besançon;CA du Grand Besancon;8B, Rue Charles Nodier 25000 Besançon;aidant_connect : Aidant Connect;;Aidant Connect;;;;;;47,233094;6,022037;8B, Rue Charles Nodier;8B, Rue Charles Nodier 25000 Besançon;Besançon;25000
carto_id_360;Aidatn Connect / Réseau Sénior Baume-Les-Dames;1, Place Jean Moulin 25110 Baume-Les-Dames;25110;Baume-Les-Dames;25047;Baume-les-Dames;CC du Doubs Baumois;1, Place Jean Moulin 25110 Baume-Les-Dames;aidant_connect : Aidant Connect;;Aidant Connect;03 81 84 72 45;;;;;47,352728;6,361834;1, Place Jean Moulin;1, Place Jean Moulin 25110 Baume-Les-Dames;Baume-Les-Dames;25110
carto_id_361;Aidant Connect / Sous-Préfecture du Doubs - Montbéliard;43, Avenue du Mal Joffre 25200 Montbéliard;25200;Montbéliard;25388;Montbéliard;CA Pays de Montbéliard Agglomération;43, Avenue du Mal Joffre 25200 Montbéliard;aidant_connect : Aidant Connect;;Aidant Connect;;;;;;47,514704;6,808383;43, Avenue du Mal Joffre;43, Avenue du Mal Joffre 25200 Montbéliard;Montbéliard;25200
carto_id_362;Aidant Connect / Maison France Services de Levier - Goux-les-Usiers;10, Place Bugnet 25270 Levier;25270;Levier;25334;Levier;CC Altitude 800;10, Place Bugnet 25270 Levier;aidant_connect : Aidant Connect;;Aidant Connect;03 81 49 51 51;franceservices@cca800.fr;;;;46,953858;6,116488;10, Place Bugnet;10, Place Bugnet 25270 Levier;Levier;25270
carto_id_363;Aidant Connecxt / Mairie d'Ecole-Valentin;3, rue des Grandes Vignes 25480 Ecole-Valentin;25480;Ecole-Valentin;25212;Ecole-Valentin;CA du Grand Besancon;3, rue des Grandes Vignes 25480 Ecole-Valentin;aidant_connect : Aidant Connect;;Aidant Connect;;;;;;47,27211;5,98251;3, rue des Grandes Vigne;3, rue des Grandes Vignes 25480 Ecole-Valentin;Ecole-Valentin;25480
carto_id_364;Aidant Connect / CCAS de Voujeaucourt;1, Rue de Dampierre 25420 Voujeaucourt;25420;Voujeaucourt;25632;Voujeaucourt;CA Pays de Montbéliard Agglomération;1, Rue de Dampierre 25420 Voujeaucourt;aidant_connect : Aidant Connect;;Aidant Connect;;;;;;47,474995;6,764317;1, Rue de Dampierre;1, Rue de Dampierre 25420 Voujeaucourt;Voujeaucourt;25420
carto_id_365;Aidant Connect / CMS d'Etupes;2, Place du Souvenir Français 25460 Etupes;25460;Etupes;25228;Etupe;CA Pays de Montbéliard Agglomération;2, Place du Souvenir Français 25460 Etupes;aidant_connect : Aidant Connect;;Aidant Connect;;;;;;47,506865;6,862943;2, Place du Souvenir Français;2, Place du Souvenir Français 25460 Etupes;Etupes;25460
carto_id_366;Aidant Connect / CMS de Grand-Charmont;Rue du Poitou, 25200 Grand-Charmont;25200;Grand-Charmont;25284;Grand-Charmont;CA Pays de Montbéliard Agglomération;Rue du Poitou, 25200 Grand-Charmont;aidant_connect : Aidant Connect;;Aidant Connect;;;;;;47,537291;6,821936;Rue du Poitou;Rue du Poitou, 25200 Grand-Charmont;Grand-Charmont;25200
carto_id_367;Aidant Connect / CMS Montbéliard Petit Chenois;10 bis rue du Petit Chênois 25200 Montbéliard;25200;Montbéliard;25388;Montbéliard;CA Pays de Montbéliard Agglomération;10 bis rue du Petit Chênois 25200 Montbéliard;aidant_connect : Aidant Connect;undefined;Aidant Connect;undefined;undefined;undefined;;;47,500694;6,793258;10 bis rue du Petit Chênois;10 bis rue du Petit Chênois 25200 Montbéliard;Montbéliard;25200
carto_id_368;Aidant Connect / CMS de Pont-de-Roide;13, Rue du 12 septembre 25150 Pont-de-Roide;25150;Pont-de-Roide;25463;Pont-de-Roide;CA Pays de Montbéliard Agglomération;13, Rue du 12 septembre 25150 Pont-de-Roide;aidant_connect : Aidant Connect;;Aidant Connect;;;;;;47,381822;6,769791;13, Rue du 12 septembre;13, Rue du 12 septembre 25150 Pont-de-Roide;Pont-de-Roide;25150
carto_id_369;Aidant Connect / CMS des Hauts du Miémont - Montbéliard;4 rue André Boulloche 25200 Montbéliard;25200;Montbéliard;25388;Montbéliard;CA Pays de Montbéliard Agglomération;4 rue André Boulloche 25200 Montbéliard;aidant_connect : Aidant Connect;;Aidant Connect;;;;;;47,518808;6,793417;4 rue André Boulloche;4 rue André Boulloche 25200 Montbéliard;Montbéliard;25200
carto_id_370;Aidant Connect / CMS de Valentigney;21 C rue de Provence 25700 Valentigney;25700;Valentigney;25580;Valentigney;CA Pays de Montbéliard Agglomération;21 C rue de Provence 25700 Valentigney;aidant_connect : Aidant Connect;;Aidant Connect;;;;;;47,467801;6,834114;21 C rue de Provence;21 C rue de Provence 25700 Valentigney;Valentigney;25700
carto_id_371;Aidant Connect / CMS d'Audincourt;24, Avenue de la Gare 25400 Audincourt;25400;Audincourt;25031;Audincourt;CA Pays de Montbéliard Agglomération;24, Avenue de la Gare 25400 Audincourt;aidant_connect : Aidant Connect;;Aidant Connect;;;;;;47,486831;6,837544;24, Avenue de la Gare;24, Avenue de la Gare 25400 Audincourt;Audincourt;25400
carto_id_372;Aidant Connect / CMS de Bethoncourt;Rue Buffon 25200 Bethoncourt;25220;Bethoncourt;25057;Bethoncourt;CA Pays de Montbéliard Agglomération;Rue Buffon 25200 Bethoncourt;aidant_connect : Aidant Connect;;Aidant Connect;;;;;;47,533441;6,805118;Rue Buffon;Rue Buffon 25200 Bethoncourt;Bethoncourt;25200
carto_id_373;Aidant Connect / CMS de Seloncourt;2 rue Arthur Motteler, 25230 Seloncourt;25230;Seloncourt;25539;Seloncourt;CA Pays de Montbéliard Agglomération;2 rue Arthur Motteler, 25230 Seloncourt;aidant_connect : Aidant Connect;;Aidant Connect;;;;;;47,462482;6,861803;2 rue Arthur Motteler;2 rue Arthur Motteler, 25230 Seloncourt;Seloncourt;25230
carto_id_374;Aidant Connect / CMS de L'Isle-sur-le-Doubs;78, Rue de Magny 25250 L'Isle-sur-le-Doubs;25250;L'Isle-sur-le-Doubs;25315;L'Isle-sur-le-Doubs;CC des Deux Vallées Vertes;78, Rue de Magny 25250 L'Isle-sur-le-Doubs;aidant_connect : Aidant Connect;;Aidant Connect;;;;;;47,443433;6,580101;78, Rue de Magny;78, Rue de Magny 25250 L'Isle-sur-le-Doubs;L'Isle-sur-le-Doubs;25250
carto_id_375;Aidant Connect / CMS de Montbéliard Petit Chenois;10 bis rue du Petit Chênois 25200 Montbéliard;25200;Montbéliard;25388;Montbéliard;CA Pays de Montbéliard Agglomération;10 bis rue du Petit Chênois 25200 Montbéliard;aidant_connect : Aidant Connect;;Aidant Connect;;;;;;47,500679;6,793258;10 bis rue du Petit Chênois;10 bis rue du Petit Chênois 25200 Montbéliard;Montbéliard;25200
carto_id_376;Aidant Connect / CMS de Mandeure;2, Rue des Graviers 25350 Mandeure;25350;Mandeure;25367;Mandeure;CA Pays de Montbéliard Agglomération;2, Rue des Graviers 25350 Mandeure;aidant_connect : Aidant Connect;;Aidant Connect;;;;;;47,446306;6,833113;2, Rue des Graviers;2, Rue des Graviers 25350 Mandeure;Mandeure;25350
carto_id_377;Aidant Connect / CMS de Besançon - Témis;21 B, rue Alain Savary, 25000 Besançon;25000;Besançon;25056;Besançon;CA du Grand Besancon;21 B, rue Alain Savary, 25000 Besançon;aidant_connect : Aidant Connect;;Aidant Connect;03 81 25 97 97;cms.temis@doubs.fr;;;;47,250911;5,997115;21 B, rue Alain Savary;21 B, rue Alain Savary, 25000 Besançon;Besançon;25000
carto_id_378;Aidant Connect / CMS Besançon - Planoise;20 boulevard Salvador Allende 25000 Besançon;25000;Besançon;25056;Besançon;CA du Grand Besancon;20 boulevard Salvador Allende 25000 Besançon;aidant_connect : Aidant Connect;;Aidant Connect;03 81 51 00 41;cms.planoise@doubs.fr;;;;47,219236;5,968861;20 boulevard Salvador Allende;20 boulevard Salvador Allende 25000 Besançon;Besançon;25000
carto_id_379;Aidant Connect / CMS de Baume-les-Dames;2 rue des Frères Grenier 25110 Baume-les-Dames;25110;Baume-les-Dames;25047;Baume-les-Dames;CC du Doubs Baumois;2 rue des Frères Grenier 25110 Baume-les-Dames;aidant_connect : Aidant Connect;;Aidant Connect;03 81 84 48 70;cms.baumelesdames@doubs.fr;;;;47,350115;6,361659;2 rue des Frères Grenier;2 rue des Frères Grenier 25110 Baume-les-Dames;Baume-les-Dames;25110
carto_id_380;Aidant Connect / CMS de Novillars;6 rue Pasteur 25220 Novillars;25220;Novillars;25429;Novillars;CA du Grand Besancon;6 rue Pasteur 25220 Novillars;aidant_connect : Aidant Connect;;Aidant Connect;03 81 55 61 25;cms.novillars@doubs.fr;;;;47,289127;6,130587;6 rue Pasteur;6 rue Pasteur 25220 Novillars;Novillars;25220
;Aidant Connect / CMS de Quingey;14 rue de l'Ecole, 25440 Quingey;25440;Quingey;25475;Quingey;CC Loue-Lison;14 rue de l'Ecole, 25440 Quingey;aidant_connect : Aidant Connect;;;03 81 63 62 28;cms.quingey@doubs.fr;;;;47,103701;5,883325;14 rue de l'Ecole;14 rue de l'Ecole, 25440 Quingey;Quingey;25440
;CMS d'Ornans;1 rue Saint Laurent 25290 Ornans;25290;Ornans;25434;Ornans;CC Loue-Lison;1 rue Saint Laurent 25290 Ornans;aidant_connect : Aidant Connect;;Aidant Connect;03 81 62 21 26;cms.ornans@doubs.fr;;;;47,107618;6,141989;1 rue Saint Laurent;1 rue Saint Laurent 25290 Ornans;Ornans;25290
;CMS de Devecey;6 route de Besançon 25870 Devecey;25870;Devecey;25200;Devecey;CA du Grand Besancon;6 route de Besançon 25870 Devecey;aidant_connect : Aidant Connect;;Aidant Connect;03 81 56 73 50;cms.devecey@doubs.fr;;;;47,326909;6,007569;6 route de Besançon;6 route de Besançon 25870 Devecey;Devecey;25870
